name,ssn_solved,ssn_time,ssn_iters,ssn_status,ssn_obj,qpalm_solved,qpalm_time,qpalm_iters,qpalm_status,qpalm_obj,osqp_solved,osqp_time,osqp_iters,osqp_status,osqp_obj
EXDATA,1,1035.062465958,431,0,-141.84343041558373,1,5.415485166,260,1,-141.84343218931332,1,3.128766416,1150,1,-141.84342941699765
GENHS28,1,0.000186958,9,0,0.9271743033951844,1,2.5375e-05,6,1,0.9271741307488796,1,1.95e-05,50,1,0.9271736946246533
GOULDQP2,1,0.042164583,88,0,0.0001884049536117314,1,0.006696291,39,1,0.00018426838465668575,1,0.037505458,2175,1,0.00018427067682943185
GOULDQP3,1,0.026699833000000003,40,0,2.0627869451927836,1,0.00528425,33,1,-29647.83721752834,1,0.000929958,50,1,-29647.837216027085
HS118,1,0.001073375,179,0,664.8204516708457,1,0.000114375,31,1,664.8204414358344,1,0.000298291,675,1,664.8204396149034
HS21,1,5.3416e-05,8,0,-99.9599999983236,1,1.1375e-05,7,1,0.03999999995026208,1,7.5e-06,75,1,0.03999996951412155
HS268,1,0.001691209,468,0,-1.4074339560465887e-06,1,1.4416e-05,7,1,-14462.99960512596,1,5.85e-05,200,1,-14462.99981913051
HS35,1,8.1791e-05,7,0,0.11111076456861468,1,1.2458e-05,7,1,-8.888888905998193,1,6.541e-06,50,1,-8.888888888869706
HS35MOD,1,0.00037020799999999996,35,0,0.24999841524327593,1,8.208e-06,5,1,-8.749997346908247,1,6.333e-06,50,1,-8.750000000693987
HS51,1,0.000189833,14,0,-3.2912716001476383e-06,1,6.041e-06,1,1,-5.999999999999967,1,9.916e-06,50,1,-6.000000000000002
HS52,1,0.000201334,16,0,5.326643618638236,1,8.458e-06,6,1,-0.6733533767373755,1,9.333e-06,50,1,-0.673352435524134
HS53,1,0.000174209,14,0,4.0930209584205866,1,6.916e-06,6,1,-1.9069769803178196,1,5.208e-06,25,1,-1.906974138520308
HS76,1,0.000239291,25,0,-4.681818214829298,1,1.65e-05,11,1,-4.6818181901781415,1,1.0333e-05,50,1,-4.681817614451218
HUES-MOD,0,201.867732959,28030,4,34824463.873344615,1,0.021878791,20,1,34824463.77527447,0,0.113631541,500,3,1e+30
HUESTIS,1,0.101894791,72,0,348244632008.97046,1,0.035485958,44,1,348244638718.7173,0,0.016331541,75,3,1e+30
KSIP,1,0.0364105,229,0,0.5757966458194037,1,0.0045155,31,1,0.575797289323914,1,0.412904666,15625,1,0.575796617447379
LASER,1,0.06839183300000001,50,0,2409601.271405203,1,0.01842675,68,1,2409601.325399873,1,0.004196291,125,1,2409601.0912937336
LISWET1,1,2.423676208,942,0,25.007446276134033,1,4.228263833,1708,1,-2500.1553386984506,0,179.99551875,569696,2,-2500.404534257412
LISWET10,1,1.2071077499999998,328,0,25.002031042104136,1,0.586509875,209,1,-2500.9475559784087,1,23.705528333,74300,1,-2500.9480493386327
LISWET11,1,1.287140083,290,0,24.999486699905447,1,0.411621958,147,1,-2500.749545531532,1,27.532484583,87325,1,-2500.7506182186744
LISWET12,0,180.000640834,117155,4,31.287445051614213,1,4.070116375,1701,1,-2474.07076413204,0,179.9950385,572266,2,-2500.7501176355063
LISWET2,1,1.4270496659999998,449,0,24.997560525778454,1,0.43987575,159,1,-1666.9921263687343,1,26.867472875,85125,1,-1666.992499868193
LISWET3,1,1.023731416,315,0,25.0008528063903,1,0.4206445,158,1,-1000.258856440592,1,26.860789,85200,1,-1000.2592199736487
LISWET4,1,1.06601925,303,0,24.999732446779376,1,0.42261,153,1,-714.5159808836387,1,26.810629291,84875,1,-714.5163358074926
LISWET5,1,1.233911333,406,0,25.033873170821607,1,0.367587208,126,1,-15976.16589247832,1,8.108219416,25750,1,-15976.166328696543
LISWET6,1,1.0865301669999998,309,0,24.995324935660392,1,0.475169041,168,1,-2162.224350426666,1,22.74484825,71725,1,-2162.224744414996
LISWET7,1,1.1657369579999999,302,0,25.002387631134297,1,0.545551625,199,1,-2500.2572754359853,1,28.303546958,89375,1,-2500.2576853080873
LISWET8,1,1.099170125,307,0,25.002343169362575,1,0.437941791,157,1,-2500.257240275201,1,28.40646175,89850,1,-2500.2577304169613
LISWET9,0,180.00319191699998,134896,4,27.13039375609287,1,4.157001166,1757,1,-2457.538346494665,1,29.770845708,94400,1,-2500.2581692641347
LOTSCHD,1,0.00155925,113,0,2398.411366555209,1,8.4791e-05,28,1,2398.4157529392673,1,6.5958e-05,175,1,2398.4143264024315
MOSARQP1,1,0.095837333,112,0,-952.8754445762063,1,0.012091,32,1,-952.8754420096203,1,0.037281833,575,1,-952.8754444195737
MOSARQP2,1,0.022498083000000002,53,0,-1597.4821553748236,1,0.005355958,26,1,-1597.4821192242548,1,0.010428041,225,1,-1597.48212021698
POWELL20,1,27.092408125000002,15904,0,51910379377.69313,1,17.645221208,14571,1,52089333761.32368,0,179.99628825,574739,8,50128893062.4409
PRIMAL1,1,0.004022417,11,0,-0.035012859980911915,1,0.0030645,20,1,-0.03501296589708461,1,0.001481458,75,1,-0.03501296490144681
PRIMAL2,1,0.005931708999999999,11,0,-0.03373366519151426,1,0.006723958,24,1,-0.03373366688588175,1,0.0013115,50,1,-0.03373367611583799
PRIMAL3,1,0.019792209,20,0,-0.1357558467749407,1,0.01784075,40,1,-0.13575583686436157,1,0.0035955,75,1,-0.13575584029297386
PRIMAL4,1,0.01496375,26,0,-0.7460908718436577,1,0.017277916,40,1,-0.7460908418956492,1,0.005336375,125,1,-0.7460908446474571
PRIMALC1,1,0.0382895,1636,0,-6155.250896936873,1,0.000456166,9,1,-6154.912184040492,0,179.999834541,19326490,8,-258655.42824968204
PRIMALC2,1,0.007840209,287,0,-3551.3089189086254,1,0.000363666,9,1,-3550.8293719299945,0,179.999745208,22196060,8,-8238.006332940253
PRIMALC5,1,0.038418666000000004,762,0,-427.22901913509116,1,0.0003655,8,1,-427.17487998058493,1,3.07610525,275700,1,-427.23264200284245
PRIMALC8,1,0.117032625,1469,0,-18309.429800212143,1,0.000945416,10,1,-18307.533508730437,0,179.999654083,8716590,8,-1284025.55517305
Q25FV47,1,62.277051375000006,23157,0,13744328.694057025,1,1.976865708,1025,1,13744444.700920153,1,18.245463458,84675,1,13744448.018745007
QADLITTL,1,0.0162885,292,0,480317.46785991173,1,0.002026875,95,1,480318.54830195516,1,0.005907583,2300,1,480319.2200923401
QAFIRO,1,0.004342917,251,0,-1.5906999665959727,1,0.000221958,30,1,-1.5908249185671253,1,0.000153458,200,1,-1.590778705452883
QBANDM,1,2.698854667,2687,0,16352.342200811598,1,0.036463833,272,1,16352.341088072659,1,0.341917208,19975,1,16352.342904581357
QBEACONF,1,0.8864342080000001,29445,0,164712.91972786188,1,0.007536208,75,1,164712.06003456528,1,0.043849625,3450,1,164712.7120890567
QBORE3D,1,3.653335042,93769,0,3100.215175686072,1,0.009340041,113,1,3100.19301612506,0,179.999670583,18186824,8,3096.5120852739174
QBRANDY,1,0.146178709,300,0,28375.20976995995,1,0.024808958,285,1,28374.63638460621,1,0.459926708,38875,1,28375.087710661508
QCAPRI,0,180.00001237499998,1135984,4,66618488.98363235,1,0.066646875,572,1,66774754.19874133,0,179.999522458,12130587,8,66793293.27035719
QE226,1,0.25865620899999997,346,0,212.65345529954288,1,0.026152416,239,1,205.54001879393977,0,179.999459166,10718083,8,205.5420601251893
QETAMACR,1,26.786941625,74610,0,86759.78092880674,1,0.144701416,226,1,86759.50707193787,1,7.665480125,79550,1,86760.19689898615
QFFFFF80,1,10.614247125,21380,0,873159.3878339597,1,0.10565075,266,1,873049.7026772605,1,28.025437083,484475,1,873147.4358969277
QFORPLAN,0,0.40573725000000005,1415,-2,1e+20,1,0.058100916,428,1,7456610121.557367,0,179.998853375,10715048,8,7456631455.0297165
QGFRDXPN,1,6.799407,38393,0,100790584902.47035,1,0.0653705,288,1,100790586109.21646,1,42.628226458,1859075,1,100790584814.65247
QGROW15,1,18.529639458000002,16587,0,-101691810.44004345,1,0.102282291,482,1,-101693645.05847943,0,179.999217041,5860836,8,-101703300.9854627
QGROW22,1,25.886834416000003,15722,0,-149626329.37939122,1,0.209276541,681,1,-149628984.6821781,0,179.998822166,3974863,8,-149634221.52786723
QGROW7,1,8.09751275,17055,0,-42797854.286245085,1,0.010501458,108,1,-42798691.57210706,1,4.0140555,287975,1,-42798690.134863466
QISRAEL,1,0.046988875,974,0,25347837.863875806,1,0.004918625,97,1,25347835.380718473,1,1.000739583,112725,1,25347838.300993018
QPCBLEND,1,0.008599625,153,0,-0.007845834680468873,1,0.001036291,49,1,-0.007844866628003965,1,0.006042625,1950,1,-0.007843196016759858
QPCBOEI1,1,0.036730208,236,0,11503871.202006396,1,0.01240075,102,1,11503910.679773314,0,179.99906975,8902782,8,11503914.009768091
QPCBOEI2,1,0.06334000000000001,4304,0,8171951.392412936,0,0.004653541,109,-3,0.0,0,179.999703166,29187818,8,8171962.241274013
QPCSTAIR,1,0.14872845899999998,242,0,6204336.010816869,1,0.027041208,181,1,6204387.476040235,1,0.494388333,19025,1,6204387.476082068
QPILOTNO,1,127.31846275000001,203219,0,4729087.4925536215,1,0.9186945,774,1,4728586.6461463515,0,179.995332666,1348158,8,4728396.307801868
QPTEST,1,8.8333e-05,9,0,4.371865330373354,1,1.4625e-05,7,1,4.371886847690245,1,9.916e-06,75,1,4.371875000034403
QRECIPE,1,0.003873541,77,0,-266.615999342954,1,0.000844,25,1,-266.6159285066268,1,0.001363,300,1,-266.61599261419036
QSC205,1,0.013542,116,0,-0.005814638561614268,1,0.001745166,34,1,-0.00581484635058647,1,0.001204458,200,1,-0.0058140237176510364
QSCAGR25,1,0.29196958300000003,1373,0,201737973.35727715,1,0.032953833,277,1,201737941.33913258,1,0.283041833,21850,1,201738264.2777991
QSCAGR7,1,0.053217459,1573,0,26865984.338833734,1,0.004368166,132,1,26865927.951936785,0,179.999898625,53458447,8,26865228.177625243
QSCFXM1,1,0.8972765,2695,0,16881305.67882261,1,0.039321291,258,1,16882688.43437653,0,179.999238625,10192975,8,16882691.020785615
QSCFXM2,1,3.688164458,6039,0,27774137.10616854,1,0.119888583,378,1,27776425.100651115,0,179.998908833,4967953,8,27776160.23356073
QSCFXM3,1,5.822524833,6771,0,30814230.24592617,1,0.219190708,470,1,30816493.04110246,0,179.99844425,3248379,8,30816355.006713517
QSCORPIO,1,0.054342125000000005,680,0,1880.5095268775358,0,0.007972958,75,-3,0.0,0,179.999729958,17518424,8,1880.225035409218
QSCRS8,1,0.56501975,544,0,904.5653477210883,1,0.072460416,270,1,904.5602850558504,1,4.582404833,158175,1,904.5657725260388
QSCSD1,1,0.058138584,71,0,8.666669311898943,1,0.013865,99,1,8.666665230088045,1,0.026396375,1575,1,8.66666556102771
QSCSD6,1,0.4508735,542,0,50.80819391185924,1,0.063912875,243,1,50.80822113364923,1,0.474275083,15675,1,50.80821380503227
QSCSD8,1,1.0527808330000001,284,0,940.7635385495465,1,0.21355575,339,1,940.7635540182777,1,0.10039175,1550,1,940.7629281336145
QSCTAP1,0,0.102442833,168,-2,1e+20,1,0.026909125,239,1,1415.861124962817,0,179.999652708,13815664,8,1410.627690066816
QSCTAP2,1,0.19795537500000002,68,0,1735.0264889691105,1,0.0768965,143,1,1735.0261569985635,0,179.998517208,2868470,8,1735.641025927316
QSCTAP3,1,0.406467167,132,0,1438.7546312224188,1,0.10519,139,1,1438.7545745753218,0,179.998172291,2239074,8,1438.8272355755512
QSEBA,1,78.32249725,140980,0,81481177.87722893,1,0.027694916,128,1,81480256.47216193,1,6.182263416,241875,1,81481644.97525421
QSHARE1B,1,0.7414254170000001,31262,0,720121.2636389174,1,0.021726416,423,1,720078.2814725242,1,0.673733541,99700,1,720090.2644355464
QSHARE2B,1,0.01810125,747,0,11703.512489934785,1,0.003961291,153,1,11703.660116057361,0,179.999916708,48012130,8,11703.069723753733
QSHELL,0,902.550224708,12960,4,1570469325501.8083,1,0.602931041,386,1,1572636841659.7815,1,0.924865958,6800,1,1572637324312.4363
QSHIP04L,1,1.4041285000000001,1992,0,2420010.1734617823,1,0.143660625,364,1,2420014.8340989184,1,0.243649375,5525,1,2420015.7196363537
QSHIP04S,1,0.890735792,1762,0,2424981.275156575,1,0.093135916,328,1,2424993.554990882,1,0.078067833,2550,1,2424994.394322844
QSHIP08L,1,17.319986084,3987,0,2376038.2616222748,1,0.813139583,369,1,2376040.636811156,1,2.660795458,8500,1,2376040.8346574446
QSHIP08S,1,7.673575417,3382,0,2385722.1997027844,1,0.229229791,292,1,2385728.4352404317,1,0.446326916,4200,1,2385727.988467625
QSHIP12L,1,63.238703083000004,13031,0,3018852.636177902,1,1.554720125,454,1,3018876.5267719775,1,1.398316708,2725,1,3018876.3882172466
QSHIP12S,1,18.8440615,11276,0,3056939.4828262785,1,0.328563375,368,1,3056961.570086856,1,0.253181125,2050,1,3056962.0523159727
QSIERRA,1,0.5660074580000001,304,0,23750723.750300266,1,0.144173958,371,1,23750486.066666275,1,0.573107916,9375,1,23750677.842889067
QSTAIR,1,5.931070666,39353,0,7985465.615870082,1,0.063264083,297,1,7985452.718992157,0,179.999130375,5958609,8,7985452.756271064
QSTANDAT,1,0.16623554200000001,138,0,6411.836312466436,1,0.00788225,36,1,6411.832555866471,1,0.208398458,8325,1,6411.849765518491
S268,1,0.0016813750000000001,468,0,-1.4074339560465887e-06,1,1.5791e-05,7,1,-14462.99960512596,1,5.8916e-05,200,1,-14462.99981913051
STADAT1,0,180.035277417,119326,4,-16736360.51035329,1,0.903064625,1104,1,-28526860.722362,0,179.998788458,2114484,8,-28705237.44537604
STADAT2,0,180.009032542,139172,4,-17.35569247404366,1,0.309714375,447,1,-32.62666092617278,0,179.998780791,2095901,8,-33.6415918964543
STADAT3,0,1014.135439917,42237,4,-1.6544559237663183,1,1.060811416,616,1,-35.779460263322335,0,179.997634958,1054985,8,-38.19482595478485
STCQP1,0,202.393491,121,4,155141.1933702177,1,0.127212833,47,1,155143.55088111933,1,0.019190083,75,1,155143.55470415507
STCQP2,1,74.25973875000001,211,0,22327.302175663743,1,0.223066666,40,1,22327.31294054062,1,0.036264958,75,1,22327.313272417334
TAME,1,6.754200000000001e-05,5,0,2.5000391955495823e-11,1,1.0666e-05,4,1,2.6937728588081415e-24,1,5.916e-06,50,1,2.4651903288156624e-32
UBH1,0,617.7894526250001,26680,4,2.777912208585516,1,0.648245041,200,1,1.6168367627172242,1,18.34247,37575,1,1.1160009612366915
VALUES,1,0.126229292,745,0,-1.311327471795257,1,0.003618833,38,1,-1.3966207845262746,1,0.009123458,975,1,-1.3966225798117733
YAO,0,180.008290625,524230,4,69.02099765304524,1,2.201804541,5734,1,-167.1496076128745,0,179.999048583,2767935,8,-253.5524439664366
ZECEVIC2,1,8.3292e-05,7,0,-4.125001564084686,1,1.3416e-05,5,1,-4.125000000185003,1,1.1625e-05,100,1,-4.124999965783571
