name,ssn_solved,ssn_status,pmm_iter,ssn_iter,ssn_obj,pmm_tol_achieved,ssn_time,qpalm_solved,qpalm_status,qpalm_iter,qpalm_inner_iter,qpalm_obj,qpalm_tol_achieved,qpalm_time,osqp_solved,osqp_status,osqp_iter,osqp_obj,osqp_tol_achieved,osqp_time
CONT-050,1,0,6,25,-4.563854482725102,6.426723135079336e-07,0.113008001,1,1,4,11,-4.56385048122636,7.842794096102335e-08,0.026207832,1,1,1775,-4.563851392513337,1.7054763307651508e-06,0.510744749
CONT-100,1,0,9,86,-4.644415877681093,8.672006206862995e-07,1.786018958,1,1,6,33,-4.644415521097686,2.0250124919268808e-07,0.67379379,1,1,8625,-4.644399705259209,4.6931381986922944e-07,12.098191374
CONT-101,1,0,13,163,0.19547769924441094,2.725376097193318e-07,8.924954667000002,1,1,6,123,0.19529107611552288,3.0681724424076485e-06,3.373568915,1,1,10925,0.19552935040573538,6.893371354408539e-07,16.68358025
CONT-200,1,0,14,227,-4.684930900086673,7.216545720119892e-07,21.877871083000002,1,1,5,15,-4.685169773951925,3.576763681920993e-06,1.833833749,0,8,7055,-3.1741581561043652,0.016230225776085693,60.005904916
CONT-201,0,4,4,200,-0.049086384911028846,0.3140029114438643,76.44126170700001,0,-5,5,232,-0.07449587079354532,0.46986087796821163,60.044651541,0,8,7075,1.807208657867636,0.016593524508800476,60.011029124
CONT-300,0,4,2,100,-0.03756443910945766,0.1566546093210209,88.56246191700001,0,-5,2,44,-0.09973330847385739,0.03151347299805925,60.034914248999996,0,8,2508,7.067297281234881,0.3349800400966576,60.008841916
CVXQP1L,0,4,6,115,8613260.537334349,0.7851662998327479,61.423377,0,-5,37,134,108650025.4786504,1467.2549825084734,60.26455129,1,1,8400,108704777.01418243,0.007739011209907165,56.248367457
CVXQP1M,1,0,356,16355,1087508.2359770976,9.960007511996376e-07,34.895341167,1,1,24,80,1087510.493655371,4.380016277314255e-06,0.141184248,1,1,625,1087511.554541954,0.0004862286546283133,0.094027416
CVXQP1S,1,0,36,450,11590.709738682632,7.190924930817181e-07,0.041713375,1,1,13,37,11590.718060485195,1.6596443610794598e-06,0.001117541,1,1,425,11590.717496574516,0.0008509395608603309,0.001772832
CVXQP2L,0,4,10,315,7980765.322129782,0.6878988505485103,66.47961820900001,1,1,30,113,81842458.0463713,3.2332649758278393e-06,41.187053457,1,1,1650,81842458.26015085,6.960729992354149e-05,9.256195415999999
CVXQP2M,1,0,499,24716,820155.3921850482,9.881321953247646e-07,15.300683084000001,1,1,18,60,820155.4131144702,6.176776024359544e-06,0.086925457,1,1,175,820155.4302829508,9.86869331481476e-05,0.023739208
CVXQP2S,1,0,16,210,8120.935818118118,6.758387166534574e-07,0.021237459,1,1,13,35,8120.940202582617,2.9894142578729133e-06,0.000862706,1,1,75,8120.9404799686345,2.417171244380056e-05,0.000380583
CVXQP3L,0,4,7,164,18790841.06248026,0.7599100087308375,65.984075042,0,-5,25,95,115395543.80826418,124067.88912723988,60.05718829,0,2,7964,115710643.05983861,0.06221145764923008,60.006010749000005
CVXQP3M,0,4,509,24075,1227332.685554174,0.004343893714545118,60.105243959,1,1,28,113,1362828.3891311693,7.10070703294005e-07,0.21242483299999998,1,1,3000,1362828.7028892862,0.00825832462459175,0.468045166
CVXQP3S,1,0,106,1552,11943.424151204626,9.394387337627503e-07,0.173626416,1,1,13,39,11943.432069999924,4.6227034311563386e-07,0.001277915,1,1,100,11943.431057830818,0.0005429048965229752,0.0006399579999999999
DPKLO1,0,-2,34,675,1e+20,1e+20,0.094408125,0,-3,10,40,0.0,11.86178311202819,0.002844623,0,3,425,1e+30,1.264812104424721,0.004198457
DTOC3,1,0,62,2778,235.20155446920555,8.984827718205961e-07,2.660396167,1,1,63,126,235.25594524888942,3.182060531791293e-07,0.26170154,1,1,350,235.26226608649705,3.169136064684608e-09,0.161648458
DUAL1,1,0,5,15,0.03501295296563174,7.764725945618939e-07,0.006144917000000001,1,1,5,21,0.035012946828452435,5.92393485573422e-07,0.0013457080000000001,1,1,50,0.0350129660096062,1.1735757621239687e-07,0.000650291
DUAL2,1,0,5,19,0.03373367638149237,4.052681895872816e-08,0.004579042,1,1,5,13,0.03373367841103344,5.526352853634779e-08,0.0011362890000000002,1,1,50,0.03373367619184395,8.551843232637011e-08,0.0008129159999999999
DUAL3,1,0,7,16,0.13575579599373275,2.485627494976754e-07,0.012440875,1,1,5,15,0.13575574835334817,9.67961809123614e-07,0.001711081,1,1,50,0.13575583620789974,2.2753632223728123e-07,0.001093333
DUAL4,1,0,8,88,0.7460901397289947,4.0790145822493864e-07,0.012809875,1,1,6,15,0.746090432363693,5.948457377901318e-07,0.000704666,1,1,50,0.7460908274281847,2.7668418488829187e-07,0.0005243330000000001
DUALC1,1,0,25,546,6149.717453259722,4.620313766581281e-07,0.013681751,1,1,4,23,6138.272441608012,3.272041525947667,0.000515082,1,1,700,6155.206621109025,0.2467804240673979,0.003391707
DUALC2,1,0,9,80,3551.3074869849097,1.720959552096794e-08,0.001971709,1,1,3,15,3550.8232574552844,0.06332185420299345,0.000366166,1,1,275,3551.3114210176377,0.0074792586293513635,0.001344416
DUALC5,1,0,7,148,427.2321815567792,5.939864042983428e-07,0.0036923330000000003,1,1,3,8,426.5879814024128,0.0004881111785337967,0.000290748,1,1,75,427.2323132275329,3.1711021341462787e-06,0.000596708
DUALC8,1,0,15,436,18309.24978896448,6.986534022423996e-07,0.014813959,1,1,4,16,18304.442542577093,0.0003570508417570405,0.000836541,1,1,75,18309.355283092387,0.010200102129238305,0.001105374
EXDATA,0,4,5,173,-130.3105766441674,0.8530877195999076,81.591128459,1,1,7,260,-141.84343218931332,3.644195818191382e-06,5.814312040000001,1,1,1150,-141.84342941699765,1.2244061563748687e-05,3.566106957
GENHS28,1,0,3,3,0.9271718627392114,6.435426753159668e-07,0.00011,1,1,3,6,0.9271741307488796,3.227389637108796e-07,3.8666e-05,1,1,50,0.9271736960999132,3.5902230077766717e-09,4.6832e-05
GOULDQP2,1,0,7,170,0.00018447060164101812,3.097114808894142e-08,0.087321834,1,1,8,39,0.00018426838465668575,2.51165804509807e-05,0.007151499,1,1,2175,0.00018427067682943185,3.3626324349000924e-05,0.042887832
GOULDQP3,1,0,4,32,2.062781266075035,7.247449255987927e-07,0.024683041000000003,1,1,9,33,2.062782471661194,8.692746439309974e-06,0.005212916,1,1,50,2.0627839729168045,1.6314600638861325e-08,0.001344875
HS118,1,0,4,39,664.8204496683132,1.232773814284643e-07,0.000527,1,1,8,31,664.8204414358344,1.2980326753009308e-05,0.000203041,1,1,675,664.8204396149034,1.8258031726503532e-06,0.000331458
HS21,1,0,2,3,-99.95999999996307,3.0766100778123473e-10,6.3541e-05,1,1,3,7,-99.96000000004973,1.2434472960245361e-09,3.5207000000000004e-05,1,1,75,-99.96000003048587,7.621471061431369e-07,2.3166e-05
HS268,1,0,3,5,-7.275957614183426e-12,6.38821080059897e-07,0.00015175,1,1,5,7,0.00039487403955718037,0.006628919754078942,3.0207e-05,1,1,250,0.00020592053442669567,0.005304771692429691,8.7666e-05
HS35,1,0,3,5,0.11111127151550804,7.367273088459671e-07,0.000125875,1,1,3,7,0.11111109400180652,7.699187213620706e-08,2.5082e-05,1,1,50,0.1111111111302936,8.632054319351658e-11,2.9708e-05
HS35MOD,1,0,4,17,0.24999967816860114,9.835738374840008e-07,0.000215083,1,1,2,5,0.2500026530917534,2.653084714032694e-06,2.1374000000000002e-05,1,1,50,0.2499999993060129,7.3020942625845456e-09,2.4333e-05
HS51,1,0,4,4,3.8191672047105385e-13,7.583550187817423e-08,9.9584e-05,1,1,0,1,3.2862601528904634e-14,1.199999934421039e-06,1.904e-05,1,1,50,-8.881784197001252e-16,2.089423086999933e-08,2.7415999999999996e-05
HS52,1,0,5,5,5.326645582045653,2.459283786356637e-07,0.000101583,1,1,3,6,5.326646623262625,1.0628607886873243e-07,5.1665e-05,1,1,50,5.326647564548833,3.23211434597046e-11,2.7166e-05
HS53,1,0,5,5,4.093023005713466,3.803697330666921e-08,0.000101833,1,1,3,6,4.09302301968218,3.7216970211696554e-08,2.2165000000000002e-05,1,1,25,4.093025861479692,4.239780164513428e-06,2.4081999999999997e-05
HS76,1,0,5,19,-4.681818189605219,5.861914919080191e-09,0.000212875,1,1,4,11,-4.6818181901781415,1.8232286684204177e-08,3.079e-05,1,1,50,-4.681817614451218,4.077907657635047e-07,2.8082e-05
HUES-MOD,1,0,8,169,34824463.873344585,6.012116415164964e-07,0.131262,1,1,8,20,34824463.77527447,0.005057961706321813,0.023853581000000002,0,3,300,1e+30,21.47720565510747,0.071223749
HUESTIS,1,0,4,35,348244635950.45825,1.0847442126914898e-07,0.022450542,1,1,21,44,348244638718.7173,0.006443815615589654,0.038575332000000004,0,3,75,1e+30,451.9330197346037,0.020698124000000002
KSIP,1,0,20,35,0.5757963645404962,8.200466114190688e-07,0.01667525,1,1,8,31,0.575797289323914,1.752831657486631e-06,0.004922415,1,1,9750,0.5757966427081465,1.8676944946172114e-06,0.268907666
LASER,1,0,7,33,2409601.32975583,1.5227434415018866e-07,0.040935459,1,1,15,68,2409601.325399873,0.00013482811169295047,0.018172914999999998,1,1,125,2409600.8223030427,2.274457874368842e-05,0.004792749
LISWET1,1,0,32,89,25.003325130695885,8.090327644003071e-07,0.35195279199999996,1,1,245,1708,25.254661301549277,1.022727959843918e-06,4.3759992059999995,0,2,186521,25.003965837883243,3.5997777942568174e-06,60.000686
LISWET10,1,0,28,84,25.001940288844253,9.327541980493986e-07,0.28743866700000004,1,1,40,209,25.002444021591145,2.022948080083225e-06,0.611455374,1,1,51075,25.00195066770084,2.0975045657445887e-06,16.617835582999998
LISWET11,1,0,29,78,24.999385646740393,8.248245278511961e-07,0.42080100000000004,1,1,26,147,25.00045446846798,1.8871541964376854e-06,0.44081879100000004,1,1,60150,24.999381810213436,2.097722587370439e-06,20.113533041
LISWET12,1,0,30,70,24.998851794373877,9.73820351296477e-07,0.34853933299999995,1,1,175,1701,51.67923586795996,1.1014314702130688e-06,4.394179499,0,2,183861,24.999215934957647,1.9600500696913658e-06,60.000743583
LISWET2,1,0,28,89,24.997485333620034,9.097798285449479e-07,0.303744041,1,1,35,159,24.997873631265747,1.1151948283708783e-06,0.465248748,1,1,59100,24.997500128052707,1.9952038370814768e-06,19.363175625
LISWET3,1,0,28,88,25.000766727957398,9.040064925593594e-07,0.29574770899999997,1,1,35,158,25.00114355940798,1.1387214737558093e-06,0.444737624,1,1,58475,25.000780016993986,1.9948545444227144e-06,19.023
LISWET4,1,0,28,85,24.999651499855986,9.053233805210665e-07,0.29598837499999997,1,1,34,153,25.000019116361273,8.190943407866564e-07,0.433180083,1,1,58250,24.999664175819362,1.994810995322854e-06,19.141777708000003
LISWET5,1,0,28,87,25.033793500460888,9.024983676661864e-07,0.315220167,1,1,26,126,25.0341075216802,2.280410738483724e-06,0.390727832,1,1,17225,25.033671299297566,3.71137449396743e-06,5.7270639569999995
LISWET6,1,0,28,85,24.995250307356855,9.088082270012049e-07,0.39005687499999997,1,1,37,168,24.995649573333594,1.2721850906142943e-06,0.481915832,1,1,49300,24.99525560865959,2.097678335396316e-06,16.327617625
LISWET7,1,0,28,86,25.002300203107552,9.10226865255621e-07,0.31561779199999995,1,1,42,199,25.002724564014898,1.1797280182765744e-06,0.5821182490000001,1,1,60425,25.00231466751393,1.9998867851766855e-06,19.868222958
LISWET8,1,0,28,88,25.002256066514747,9.08064171963854e-07,0.321848792,1,1,34,157,25.002759724799034,1.1730390148759751e-06,0.490077874,1,1,60300,25.002269568268275,1.999748039837957e-06,19.410757999
LISWET9,1,0,28,77,25.001809791241158,9.357239824920594e-07,0.30863704099999995,1,1,165,1757,67.72165350533533,1.911732372909935e-06,4.344582707,1,1,63375,25.00183073621156,1.99995028749158e-06,20.415281874
LOTSCHD,1,0,5,30,2398.4124202294215,6.683059614247148e-07,0.000300083,1,1,12,28,2398.4157529392673,9.031201145975063e-05,9.887399999999999e-05,1,1,175,2398.4143264024315,2.3425836699152044e-05,9.2666e-05
MOSARQP1,1,0,7,67,-952.8754462075747,7.173963371756035e-07,0.07507054099999999,1,1,6,32,-952.8754420096203,2.402688714375767e-06,0.012886831999999999,1,1,575,-952.8754444195737,2.8524315078826135e-06,0.040091666
MOSARQP2,1,0,6,23,-1597.482387422389,3.4527794821962087e-07,0.011772416,1,1,4,26,-1597.4821192242548,1.5854472007470477e-07,0.0051532900000000005,1,1,225,-1597.48212021698,1.5547282152059892e-06,0.011759874
POWELL20,1,0,715,35523,44268296871.58292,9.99634442644481e-07,30.318280958,1,1,7261,14571,52089333761.32368,0.00549095710630354,18.077314457,0,8,186343,52029708591.34699,0.02263905483778217,60.000894208
PRIMAL1,1,0,2,8,-0.03501321604363836,8.278544389785216e-07,0.002394249,1,1,3,20,-0.03501296589708461,3.6269811320988055e-08,0.0033620810000000003,1,1,75,-0.035012964839671486,2.8257352233801436e-07,0.002626416
PRIMAL2,1,0,4,26,-0.033733676227494236,6.3524510099975376e-09,0.009536042,1,1,4,24,-0.03373366688588175,3.581849705724949e-08,0.006564333,1,1,50,-0.03373367611378219,2.4540057486088784e-11,0.003240791
PRIMAL3,1,0,5,38,-0.1357558368560746,4.097115370831321e-10,0.025097958,1,1,3,40,-0.13575583686436157,1.237023011801952e-09,0.019350666000000002,1,1,75,-0.1357558401184539,2.2411393637688376e-07,0.010545791
PRIMAL4,1,0,4,35,-0.7460908468880325,1.1114655844394128e-08,0.016685375,1,1,3,40,-0.7460908418956492,2.0528589939061703e-09,0.018276166,1,1,125,-0.7460908445259042,6.081792901999061e-07,0.011841166
PRIMALC1,1,0,2,8,-6157.54122344392,1.1426418771198643e-07,0.000488416,1,1,3,9,-6154.912184040492,0.003514453743364825,0.00046637299999999996,0,5,525,-1e+30,769540.8526134107,0.0053176659999999995
PRIMALC2,1,0,2,10,-3552.8568933815304,7.207614950215411e-07,0.0005217080000000001,1,1,3,9,-3550.8293719299945,0.004057311198098098,0.00038849800000000003,0,5,450,-1e+30,667228.8116400382,0.004702082999999999
PRIMALC5,1,0,3,11,-427.1937397510406,5.992137950227584e-07,0.000771458,1,1,3,8,-427.17487998058493,0.00027961982302516304,0.0005469159999999999,0,5,75,-1e+30,100.25949776647589,0.001149666
PRIMALC8,1,0,2,12,-18323.28325477105,4.6728558917750315e-07,0.001455708,1,1,3,10,-18307.533508730437,0.004301213834364234,0.00120779,0,5,8425,-1e+30,88897.54663647003,0.178469624
Q25FV47,0,4,396,10396,13743941.426889705,1.3927591277106257e-05,60.045504042,1,1,43,1025,13744444.700920153,0.0007616491640564021,2.016411083,1,1,62275,13744447.95562193,0.007276235603095738,13.903501083
QADLITTL,1,0,25,626,480313.7951058349,7.869165303479214e-07,0.034654917,1,1,12,95,480318.54830195516,0.00022410237715271534,0.002113207,1,1,2300,480319.2200923401,0.002542711479573224,0.0061599160000000005
QAFIRO,1,0,5,26,-1.5907860931018045,1.1614170714039558e-07,0.000897709,1,1,8,30,-1.5908249185671253,8.953244250444964e-06,0.000242123,1,1,200,-1.590778705452883,5.126268490251995e-07,0.00019891600000000002
QBANDM,1,0,19,340,16352.341008119109,4.185277520767694e-07,0.290088625,1,1,15,272,16352.341088072659,0.0007075688001139217,0.037384208,1,1,19975,16352.342904581357,0.0008218697847599069,0.356484333
QBEACONF,1,0,6,93,164711.5094859137,2.761971556836301e-07,0.053335209,1,1,15,75,164712.06003456528,6.701622215950658e-05,0.007798165,1,1,3450,164712.7120890567,0.0024530615756105482,0.045412082
QBORE3D,1,0,9,79,3100.2007899945993,7.875425928386924e-08,0.058821873999999996,1,1,18,113,3100.19301612506,0.0012892896988514512,0.009637998,0,8,5898325,3099.0692004267285,0.03531979624793585,60.000011416
QBRANDY,1,0,18,390,28375.068693339592,5.162779107710016e-07,0.156726958,1,1,22,285,28374.63638460621,0.001945293746287535,0.025485748,1,1,38875,28375.087710661508,0.0026409966102424105,0.47298416600000004
QCAPRI,0,2,3461,120005,66555208.05523906,1.4494914148698793e-05,56.842918209,1,1,42,572,66774754.19874133,0.0058312895549922986,0.06984729,1,1,3191800,66793180.31791784,0.014573435183170199,48.617979041
QE226,1,0,29,462,212.6530561447555,4.1103792407848813e-07,0.31992075000000003,1,1,8,239,212.65301879393976,6.21412391099696e-06,0.026621791,0,8,3503811,212.6508034391195,0.0009546077553157006,60.000033041
QETAMACR,0,-2,150,6464,1e+20,1e+20,4.97221025,1,1,27,226,86759.50707193787,0.0002164809951819509,0.150556082,1,1,79550,86760.19689898615,9.600514279844242e-06,8.063290333
QFFFFF80,1,0,22,761,872961.8236283683,9.750867593043408e-07,1.22671125,1,1,25,266,873049.7026772605,0.04997601957329715,0.10743095700000001,1,1,184075,873154.7765432381,0.00567690172720603,11.055987166000001
QFORPLAN,0,-2,276,12253,1e+20,1e+20,4.393058667,1,1,29,428,7456610121.557367,3.3741726541261685,0.058339541,1,1,2857200,7456616554.048579,0.0002534990366029888,50.09647075
QGFRDXPN,0,2,2486,120028,100786414420.76831,0.8092139617332187,36.055590958,1,1,27,288,100790586109.21646,0.08347844856781202,0.065839583,1,1,471650,100790584650.26138,0.06645796910476362,11.031116125
QGROW15,0,4,2065,102801,-101693640.46938275,3.1973130064373334e-05,60.025316124,1,1,7,482,-101693645.05847943,0.01665695211354342,0.104481874,0,8,1902442,-101692761.16338077,60.868167537428505,60.000053874
QGROW22,0,4,1097,54468,-149628953.46971023,3.0341676379853222e-05,60.043704333,1,1,9,681,-149628984.6821781,0.03987106818057248,0.214821124,0,8,1264025,-149586889.32740438,167.6788963067526,60.000082375
QGROW7,1,0,502,24829,-42798713.872919425,7.839796035531849e-07,5.456001790999999,1,1,3,108,-42798691.57210706,0.09183740023056722,0.010838582,1,1,287975,-42798690.134863466,0.7286203087438526,4.300407206999999
QISRAEL,1,0,14,402,25347835.789343037,7.479220030266886e-07,0.050878833000000005,1,1,10,97,25347835.380718473,0.13644992155772281,0.005134207,1,1,112725,25347838.300993018,0.025961765397206377,1.112127374
QPCBLEND,1,0,24,469,-0.007844500770800563,5.823982812516528e-07,0.008508625,1,1,8,49,-0.007844866628003965,2.3882798576012136e-07,0.001177499,1,1,1950,-0.007843196016759858,5.34918253522707e-07,0.006352499
QPCBOEI1,1,0,18,491,11503688.45696476,8.841000048384845e-07,0.038942667,1,1,27,102,11503910.679773314,0.003241252894387504,0.013015539999999999,1,1,14300,11503891.160087863,0.0039194630982813715,0.29718237399999997
QPCBOEI2,0,2,2409,120024,7394209.472572937,0.20577960717999147,2.251191667,0,-3,34,109,0.0,13.992618166321689,0.004624582,0,3,60125,1e+30,0.07503410917119392,0.380809583
QPCSTAIR,1,0,1857,91654,6204258.199417121,9.887599041775474e-07,4.582805625,1,1,58,181,6204387.476040235,0.000102544162646629,0.027691958,1,1,4075,6204381.081574964,0.0037843810197217354,0.110770624
QPILOTNO,0,4,417,20252,4728156.178555536,0.010799827887924334,60.091907041,1,1,35,774,4728586.6461463515,0.026988785253107155,0.932320998,0,8,435635,4728104.989457931,0.04474907558612951,60.000201333
QPTEST,1,0,4,5,4.371867836367683,5.924508988384808e-07,0.00010508300000000001,1,1,3,7,4.371886847690245,2.7713878246806724e-06,2.4957e-05,1,1,75,4.371875000034403,2.9616197457533726e-10,2.7541e-05
QRECIPE,1,0,3,28,-266.6160004237644,1.212150746500037e-07,0.0024602919999999998,1,1,4,25,-266.6159285066268,7.975684766456744e-06,0.00093704,1,1,300,-266.61599261419036,1.6118898855665975e-06,0.0015373329999999999
QSC205,1,0,6,58,-0.005815310015048328,5.610112645155138e-07,0.008988875,1,1,4,34,-0.00581484635058647,7.540817509074015e-07,0.00192729,1,1,200,-0.0058140237176510364,4.933837852709895e-07,0.001463041
QSCAGR25,1,0,33,958,201737677.91395453,6.544664533925727e-07,0.659671333,1,1,19,277,201737941.33913258,0.0009258424672788053,0.033955291,1,1,21850,201738264.2777991,0.051672416382753196,0.289659791
QSCAGR7,1,0,33,1031,26864885.200845994,9.61263966037747e-07,0.11936424999999999,1,1,11,132,26865927.951936785,0.0014142579177176852,0.004587541,0,8,17418365,26866379.901001763,0.21054739388045535,60.000009958
QSCFXM1,1,0,45,802,16881219.628810685,8.294620462846821e-07,0.729529667,1,1,23,258,16882688.43437653,0.004340391451759029,0.039757457,1,1,115575,16882696.49698507,0.014107205756822524,2.179343416
QSCFXM2,1,0,110,2744,27773994.691395164,8.589606023090658e-07,4.508251792,1,1,28,378,27776425.100651115,0.008775195521903388,0.122563665,1,1,95250,27776246.250413857,0.024187502309732177,3.8424660829999997
QSCFXM3,1,0,127,2776,30813937.66800432,8.719449183411003e-07,8.375375959,1,1,30,470,30816493.04110246,0.0006405880321886557,0.222776331,1,1,71025,30816462.261566896,0.020182761338905758,4.136367166
QSCORPIO,1,0,33,161,1880.5095529759456,2.2750216288226487e-11,0.101731291,0,-3,7,75,0.0,0.00017328598395983247,0.00836854,0,8,5654543,1880.3389000762031,0.005240812576585832,60.000040416
QSCRS8,1,0,50,1023,904.5573667056366,7.184212467363345e-07,1.440992042,1,1,8,270,904.5602850558504,0.0013738382157267596,0.075391791,1,1,158175,904.5657725260388,0.005186395555067505,4.860338707
QSCSD1,1,0,8,44,8.666639278575994,8.04953617183775e-07,0.043290626,1,1,6,99,8.666665230088045,3.33997922985853e-06,0.014352789999999999,1,1,1575,8.66666556102771,1.7987164676989734e-06,0.030870665999999998
QSCSD6,1,0,26,252,50.80819241869723,4.090130716685079e-07,0.402300875,1,1,9,243,50.80822113364923,1.1099593639708673e-06,0.06607929,1,1,15675,50.80821380503227,5.469556267813159e-06,0.49394179099999996
QSCSD8,1,0,13,245,940.7634195266843,5.029391026414293e-07,1.3248655839999999,1,1,12,339,940.7635540182777,8.752796785889318e-06,0.207355665,1,1,1550,940.7629281336145,1.2235484527696037e-05,0.108012625
QSCTAP1,1,0,26,423,1415.8611085030102,1.1939061556809184e-07,0.25211904199999996,1,1,12,239,1415.861124962817,2.9114184232007223e-05,0.027914791,0,8,4370790,1420.4056187153085,0.0261639264272695,60.000043207
QSCTAP2,1,0,10,172,1735.0264873496512,4.023803266347176e-08,0.5481327500000001,1,1,10,143,1735.0261569985635,2.8957460531203695e-05,0.079229457,0,8,920280,1734.2122203180836,0.07908562414955346,60.000171
QSCTAP3,1,0,15,208,1438.7546212981597,6.292348520467081e-07,0.894203666,1,1,11,139,1438.7545745753218,2.6928572415298816e-05,0.108485499,0,8,723139,1439.246319368926,0.012903038835759623,60.000258416
QSEBA,0,4,1947,95196,81463944.9043755,0.00034541924348804843,60.015012626,1,1,22,128,81480256.47216193,0.004592584274071839,0.02999925,1,1,241875,81481644.97525421,0.0010000251740480855,6.3878151249999995
QSHARE1B,1,0,26,979,720651.2987796217,9.635139779602217e-07,0.092225625,1,1,40,423,720078.2814725242,0.002798934008784936,0.022150791,1,1,99700,720090.2644355464,0.8546633189369148,0.696229541
QSHARE2B,0,-2,34,1078,1e+20,1e+20,0.071969958,1,1,15,153,11703.660116057361,0.00018864949127282254,0.004086707,0,8,15650466,11703.999957836382,0.17840837922881517,60.000007331999996
QSHELL,0,4,325,14429,1300151951927.4502,0.9928499545282933,60.017188584,1,1,22,386,1572636841659.7815,0.02231442018159016,0.477431166,1,1,5625,1572637556845.2632,4.2671338808273225,0.7847106660000001
QSHIP04L,1,0,34,430,2420010.6762845158,8.605020824275932e-07,1.0822232500000002,1,1,15,364,2420014.8340989184,4.021577084145633e-05,0.147398999,1,1,5525,2420015.7196363537,0.0011891950273153762,0.259199541
QSHIP04S,1,0,30,345,2424991.2385917995,1.5959955597391507e-07,0.562379583,1,1,13,328,2424993.554990882,2.4366094161054137e-05,0.094929915,1,1,2550,2424994.394322844,0.007302436732150363,0.082124666
QSHIP08L,1,0,292,12833,2376038.235551571,9.159543283388315e-07,26.068704875,1,1,14,369,2376040.636811156,6.0489658302303074e-05,0.908377624,1,1,8500,2376040.8346574446,0.001044147238153936,2.829472333
QSHIP08S,1,0,37,569,2385727.7695177346,1.296529160209993e-07,3.4693092080000003,1,1,12,292,2385728.4352404317,0.007241172962341476,0.237251414,1,1,4200,2385727.988467625,0.003985216592450285,0.467666916
QSHIP12L,1,0,56,985,3018875.2025786005,5.700557660316018e-08,19.190922625,1,1,17,454,3018876.5267719775,0.005635940340648376,1.6836125819999999,1,1,2725,3018876.3882172466,0.003283897767546138,1.501031207
QSHIP12S,1,0,47,930,3056957.287965524,2.133371027578065e-07,6.432358166,1,1,15,368,3056961.570086856,0.0006470912997175018,0.336214124,1,1,2050,3056962.0523159727,0.007269146759930359,0.278140666
QSIERRA,1,0,61,2240,23750482.78891719,3.1440939873315266e-07,5.292452959,1,1,88,371,23750486.066666275,0.06178104068398553,0.16225795799999998,1,1,9375,23750677.842889067,0.06078860998692715,0.6495763330000001
QSTAIR,1,0,44,1155,7985453.458189198,6.994034514665746e-07,0.750055208,1,1,38,297,7985452.718992157,1.3849824641165885e-05,0.066176207,1,1,74375,7985447.596251128,0.0005093881714724449,2.620328541
QSTANDAT,1,0,13,96,6411.833944871107,5.913966793620404e-07,0.133532584,1,1,7,36,6411.832555866471,6.350490132960596e-05,0.008604166,1,1,8325,6411.849765518491,1.3024586696618902e-05,0.21280337400000002
