name,ssn_solved,ssn_time,ssn_iters,ssn_status,ssn_obj,qpalm_solved,qpalm_time,qpalm_iters,qpalm_status,qpalm_obj,osqp_solved,osqp_time,osqp_iters,osqp_status,osqp_obj
DUALC2,1,0.002263583,78,0,3551.396218223087,1,0.00031275,15,1,3550.8232574552844,1,0.001265916,275,1,3551.3114210176377
DUALC5,1,0.008636792,330,0,427.23217616235695,1,0.000223083,8,1,426.5879814024128,1,0.000455041,75,1,427.2323132275329
DUALC8,1,0.095761416,2277,0,18309.05091938283,1,0.000652875,16,1,18304.442542577093,1,0.00092725,75,1,18309.355283092387
EXDATA,1,121.117550875,431,0,-141.84343041558373,1,5.5224905,260,1,-141.84343218931332,1,3.174679416,1150,1,-141.84342941699765
GENHS28,1,0.00019125000000000001,9,0,0.9271743033951844,1,2.5208e-05,6,1,0.9271741307488796,1,2.2916e-05,50,1,0.9271736946246533
GOULDQP2,1,0.046736375000000004,88,0,0.0001884049536117314,1,0.006914916,39,1,0.00018426838465668575,1,0.038117541,2175,1,0.00018427067682943185
GOULDQP3,1,0.028644125,40,0,2.0627869451927836,1,0.00530925,33,1,-29647.83721752834,1,0.000945291,50,1,-29647.837216027085
HS118,1,0.001126042,179,0,664.8204516708457,1,0.000125375,31,1,664.8204414358344,1,0.000311708,675,1,664.8204396149034
HS21,1,5.5667e-05,8,0,-99.9599999983236,1,1.125e-05,7,1,0.03999999995026208,1,8.166e-06,75,1,0.03999996951412155
HS268,1,0.001750458,468,0,-1.4074339560465887e-06,1,1.2916e-05,7,1,-14462.99960512596,1,5.9041e-05,200,1,-14462.99981913051
HS35,1,7.6833e-05,7,0,0.11111076456861468,1,1.1833e-05,7,1,-8.888888905998193,1,6.625e-06,50,1,-8.888888888869706
HS35MOD,1,0.000371334,35,0,0.24999841524327593,1,1.0833e-05,5,1,-8.749997346908247,1,7.333e-06,50,1,-8.750000000693987
HS51,1,0.00019145799999999998,14,0,-3.2912716001476383e-06,1,7.541e-06,1,1,-5.999999999999967,1,1.3958e-05,50,1,-6.000000000000002
HS52,1,0.000221208,16,0,5.326643618638236,1,1.2625e-05,6,1,-0.6733533767373755,1,1e-05,50,1,-0.673352435524134
HS53,1,0.0001825,14,0,4.0930209584205866,1,7.375e-06,6,1,-1.9069769803178196,1,5.458e-06,25,1,-1.906974138520308
HS76,1,0.00024008299999999998,25,0,-4.681818214829298,1,1.6708e-05,11,1,-4.6818181901781415,1,1.0166e-05,50,1,-4.681817614451218
HUES-MOD,0,180.050962375,118525,4,34824463.873344645,1,0.021897916,20,1,34824463.77527447,0,0.10649525,500,3,1e+30
HUESTIS,1,0.097708833,72,0,348244632008.97046,1,0.038426291,44,1,348244638718.7173,0,0.016574458,75,3,1e+30
KSIP,1,0.038002249999999994,229,0,0.5757966458194037,1,0.004490375,31,1,0.575797289323914,1,0.385639625,15625,1,0.575796617447379
LASER,1,0.054725499999999996,50,0,2409601.271405203,1,0.018489041,68,1,2409601.325399873,1,0.003976416,125,1,2409601.0912937336
LISWET1,1,2.643717084,942,0,25.007446276134033,1,4.246090375,1708,1,-2500.1553386984506,0,179.995255541,569393,2,-2500.4045355498106
LISWET10,1,1.290777625,328,0,25.002031042104136,1,0.589763833,209,1,-2500.9475559784087,1,23.504559416,74300,1,-2500.9480493386327
LISWET11,1,1.328485125,290,0,24.999486699905447,1,0.4163805,147,1,-2500.749545531532,1,27.615679666,87325,1,-2500.7506182186744
LISWET12,0,180.00284187500003,118215,4,31.35313517939767,1,4.096188833,1701,1,-2474.07076413204,0,179.993433708,572824,2,-2500.7501164407904
LISWET2,1,1.525286292,449,0,24.997560525778454,1,0.440915625,159,1,-1666.9921263687343,1,26.962827208,85125,1,-1666.992499868193
LISWET3,1,1.111945875,315,0,25.0008528063903,1,0.42557625,158,1,-1000.258856440592,1,26.9866305,85200,1,-1000.2592199736487
LISWET4,1,1.123331375,303,0,24.999732446779376,1,0.421150166,153,1,-714.5159808836387,1,26.806757375,84875,1,-714.5163358074926
LISWET5,1,1.3196719160000001,406,0,25.033873170821607,1,0.370896708,126,1,-15976.16589247832,1,8.1567835,25750,1,-15976.166328696543
LISWET6,1,1.161316416,309,0,24.995324935660392,1,0.470875291,168,1,-2162.224350426666,1,22.66269425,71725,1,-2162.224744414996
LISWET7,1,1.284419708,302,0,25.002387631134297,1,0.551213125,199,1,-2500.2572754359853,1,28.2546985,89375,1,-2500.2576853080873
LISWET8,1,1.19298625,307,0,25.002343169362575,1,0.472989208,157,1,-2500.257240275201,1,28.517658416,89850,1,-2500.2577304169613
LISWET9,0,180.002198792,124338,4,26.57552053475547,1,4.178564,1757,1,-2457.538346494665,1,29.845896583,94400,1,-2500.2581692641347
LOTSCHD,1,0.0015106660000000001,113,0,2398.411366555209,1,8.1833e-05,28,1,2398.4157529392673,1,6.9708e-05,175,1,2398.4143264024315
MOSARQP1,1,0.10801875,112,0,-952.8754445762063,1,0.012672458,32,1,-952.8754420096203,1,0.0379095,575,1,-952.8754444195737
MOSARQP2,1,0.023994875000000002,53,0,-1597.4821553748236,1,0.004857291,26,1,-1597.4821192242548,1,0.010631791,225,1,-1597.48212021698
POWELL20,1,28.9344125,15904,0,51910379377.69313,1,17.670107875,14571,1,52089333761.32368,0,179.995611833,575787,8,50132808292.707016
PRIMAL1,1,0.0047337920000000006,11,0,-0.035012859980911915,1,0.003022458,20,1,-0.03501296589708461,1,0.00148125,75,1,-0.03501296490144681
PRIMAL2,1,0.007125959,11,0,-0.03373366519151426,1,0.007048541,24,1,-0.03373366688588175,1,0.001286,50,1,-0.03373367611583799
PRIMAL3,1,0.021311292000000003,20,0,-0.1357558467749407,1,0.017966875,40,1,-0.13575583686436157,1,0.003663916,75,1,-0.13575584029297386
PRIMAL4,1,0.016156792,26,0,-0.7460908718436577,1,0.017552541,40,1,-0.7460908418956492,1,0.005278416,125,1,-0.7460908446474571
PRIMALC1,1,0.041922041,1636,0,-6155.250896936873,1,0.000332541,9,1,-6154.912184040492,0,179.999839708,19278739,8,-1756683.6169487284
PRIMALC2,1,0.008497958,287,0,-3551.3089189086254,1,0.000356333,9,1,-3550.8293719299945,0,179.999852875,22233023,8,-9137052.367619801
PRIMALC5,1,0.038785,762,0,-427.22901913509116,1,0.000365416,8,1,-427.17487998058493,1,3.079971416,275700,1,-427.23264200284245
PRIMALC8,1,0.11955225,1469,0,-18309.429800212143,1,0.0009695,10,1,-18307.533508730437,0,179.999614,8697231,8,-166316.45975886518
Q25FV47,1,63.261604958999996,23157,0,13744328.694057025,1,1.990058916,1025,1,13744444.700920153,1,18.221571041,84675,1,13744448.018745007
QADLITTL,1,0.01691225,292,0,480317.46785991173,1,0.002016708,95,1,480318.54830195516,1,0.005945625,2300,1,480319.2200923401
QAFIRO,1,0.004479416999999999,251,0,-1.5906999665959727,1,0.000227333,30,1,-1.5908249185671253,1,0.00016325,200,1,-1.590778705452883
QBANDM,1,2.7637835,2687,0,16352.342200811598,1,0.037174041,272,1,16352.341088072659,1,0.339329083,19975,1,16352.342904581357
QBEACONF,1,0.896126958,29445,0,164712.91972786188,1,0.0079885,75,1,164712.06003456528,1,0.045119041,3450,1,164712.7120890567
QBORE3D,1,3.6786170830000002,93769,0,3100.215175686072,1,0.009591208,113,1,3100.19301612506,0,179.9992025,18163681,8,3101.3085441083413
QBRANDY,1,0.162672542,300,0,28375.20976995995,1,0.025342541,285,1,28374.63638460621,1,0.462553083,38875,1,28375.087710661508
QCAPRI,0,180.003458209,1098546,4,66618488.99005628,1,0.067550958,572,1,66774754.19874133,0,179.999508541,12131236,8,66793293.27035706
QE226,1,0.260894291,346,0,212.65345529954288,1,0.02639575,239,1,205.54001879393977,0,179.999397958,10682869,8,205.5404656741818
QETAMACR,1,26.733629667000002,74610,0,86759.78092880674,1,0.147394708,226,1,86759.50707193787,1,7.614755666,79550,1,86760.19689898615
QFFFFF80,1,10.680577667,21380,0,873159.3878339597,1,0.107567958,266,1,873049.7026772605,1,27.788283666,484475,1,873147.4358969277
QFORPLAN,0,0.416781125,1415,-2,1e+20,1,0.057697,428,1,7456610121.557367,0,179.998877083,10694942,8,7456631451.516667
QGFRDXPN,1,6.833686833,38393,0,100790584902.47035,1,0.066032958,288,1,100790586109.21646,1,42.589584125,1859075,1,100790584814.65247
QGROW15,1,18.600930041,16587,0,-101691810.44004345,1,0.102299375,482,1,-101693645.05847943,0,179.999232708,5885361,8,-101689310.7531277
QGROW22,1,26.258518125,15722,0,-149626329.37939122,1,0.210766916,681,1,-149628984.6821781,0,179.998837291,3937579,8,-149631665.4003372
QGROW7,1,8.095026125,17055,0,-42797854.286245085,1,0.010889125,108,1,-42798691.57210706,1,4.014610916,287975,1,-42798690.134863466
QISRAEL,1,0.058285084,974,0,25347837.863875806,1,0.005333666,97,1,25347835.380718473,1,1.003374541,112725,1,25347838.300993018
QPCBLEND,1,0.009030167,153,0,-0.007845834680468873,1,0.001047875,49,1,-0.007844866628003965,1,0.006124041,1950,1,-0.007843196016759858
QPCBOEI1,1,0.043470417,236,0,11503871.202006396,1,0.013754458,102,1,11503910.679773314,0,179.999201,8909450,8,11503914.009768084
QPCBOEI2,1,0.06274062500000001,4304,0,8171951.392412936,0,0.004454791,109,-3,0.0,0,179.999732041,29491744,8,8171962.241274011
QPCSTAIR,1,0.150081625,242,0,6204336.010816869,1,0.029967625,181,1,6204387.476040235,1,0.498526291,19025,1,6204387.476082068
QPILOTNO,1,126.72635925,203219,0,4729087.4925536215,1,0.917256375,774,1,4728586.6461463515,0,179.995478083,1349514,8,4728396.396176356
QPTEST,1,8.55e-05,9,0,4.371865330373354,1,1.3666e-05,7,1,4.371886847690245,1,9.083e-06,75,1,4.371875000034403
QRECIPE,1,0.004302667,77,0,-266.615999342954,1,0.000845416,25,1,-266.6159285066268,1,0.001367541,300,1,-266.61599261419036
QSC205,1,0.012977958,116,0,-0.005814638561614268,1,0.001754958,34,1,-0.00581484635058647,1,0.001166583,200,1,-0.0058140237176510364
QSCAGR25,1,0.30184520800000003,1373,0,201737973.35727715,1,0.033366,277,1,201737941.33913258,1,0.286420958,21850,1,201738264.2777991
QSCAGR7,1,0.054319542,1573,0,26865984.338833734,1,0.0044575,132,1,26865927.951936785,0,179.999890708,53364581,8,26863574.755176656
QSCFXM1,1,0.935103458,2695,0,16881305.67882261,1,0.040322375,258,1,16882688.43437653,0,179.999232083,9980656,8,16882692.623299554
QSCFXM2,1,3.693293083,6039,0,27774137.10616854,1,0.121631583,378,1,27776425.100651115,0,179.998902041,4903939,8,27776160.080983505
QSCFXM3,1,5.916669666,6771,0,30814230.24592617,1,0.222329375,470,1,30816493.04110246,0,179.998510166,3261641,8,30816354.875942856
QSCORPIO,1,0.050855041999999996,680,0,1880.5095268775358,0,0.008125708,75,-3,0.0,0,179.999732958,17428950,8,1880.2075596822813
QSCRS8,1,0.5791172920000001,544,0,904.5653477210883,1,0.073112958,270,1,904.5602850558504,1,4.583531541,158175,1,904.5657725260388
QSCSD1,1,0.062208458,71,0,8.666669311898943,1,0.014674,99,1,8.666665230088045,1,0.026436541,1575,1,8.66666556102771
QSCSD6,1,0.461454542,542,0,50.80819391185924,1,0.12511925,243,1,50.80822113364923,1,0.4734605,15675,1,50.80821380503227
QSCSD8,1,1.092272125,284,0,940.7635385495465,1,0.202078958,339,1,940.7635540182777,1,0.101361,1550,1,940.7629281336145
QSCTAP1,0,0.104062625,168,-2,1e+20,1,0.027492,239,1,1415.861124962817,0,179.999646666,13664010,8,1422.9224382363193
QSCTAP2,1,0.20149308300000002,68,0,1735.0264889691105,1,0.078771208,143,1,1735.0261569985635,0,179.998624083,2814303,8,1734.8003945815935
QSCTAP3,1,0.42607941699999996,132,0,1438.7546312224188,1,0.106445,139,1,1438.7545745753218,0,179.998087708,2227626,8,1438.9280383828138
QSEBA,1,79.60530358300001,140980,0,81481177.87722893,1,0.02892925,128,1,81480256.47216193,1,6.29910675,241875,1,81481644.97525421
QSHARE1B,1,0.745633667,31262,0,720121.2636389174,1,0.022048625,423,1,720078.2814725242,1,0.677413666,99700,1,720090.2644355464
QSHARE2B,1,0.018819417,747,0,11703.512489934785,1,0.003974916,153,1,11703.660116057361,0,179.999888958,47786648,8,11703.300820070344
QSHELL,1,52.223451791,32182,0,1572636840759.8972,1,0.463641541,386,1,1572636841659.7815,1,0.886470583,6800,1,1572637324312.4363
QSHIP04L,1,1.5801055,1992,0,2420010.1734617823,1,0.145480208,364,1,2420014.8340989184,1,0.247168,5525,1,2420015.7196363537
QSHIP04S,1,0.896387292,1762,0,2424981.275156575,1,0.094643208,328,1,2424993.554990882,1,0.078391625,2550,1,2424994.394322844
QSHIP08L,1,18.484908916000002,3987,0,2376038.2616222748,1,0.811881083,369,1,2376040.636811156,1,2.656337125,8500,1,2376040.8346574446
QSHIP08S,1,7.918606084,3382,0,2385722.1997027844,1,0.229733583,292,1,2385728.4352404317,1,0.439589916,4200,1,2385727.988467625
QSHIP12L,1,65.432661458,13031,0,3018852.636177902,1,1.562737708,454,1,3018876.5267719775,1,1.402048666,2725,1,3018876.3882172466
QSHIP12S,1,20.208969208,11276,0,3056939.4828262785,1,0.330471208,368,1,3056961.570086856,1,0.254534375,2050,1,3056962.0523159727
QSIERRA,1,0.59334925,304,0,23750723.750300266,1,0.146222541,371,1,23750486.066666275,1,0.570326291,9375,1,23750677.842889067
QSTAIR,1,5.978472792,39353,0,7985465.615870082,1,0.067938333,297,1,7985452.718992157,0,179.999133833,5968318,8,7985452.7562710615
QSTANDAT,1,0.175649208,138,0,6411.836312466436,1,0.008220083,36,1,6411.832555866471,1,0.212339541,8325,1,6411.849765518491
S268,1,0.001681417,468,0,-1.4074339560465887e-06,1,1.675e-05,7,1,-14462.99960512596,1,5.7583e-05,200,1,-14462.99981913051
STADAT1,0,180.037614125,115512,4,-16311439.86579019,1,0.9081725,1104,1,-28526860.722362,0,179.998754166,2097582,8,-28705219.755731884
STADAT2,0,180.029243041,136052,4,-17.238196625457707,1,0.312938541,447,1,-32.62666092617278,0,179.998824583,2111732,8,-33.6353994800254
STADAT3,0,180.055382458,74626,4,-2.966370955732495,1,0.923474208,616,1,-35.779460263322335,0,179.997734333,1063363,8,-38.192452741765116
STCQP1,0,204.19370775000002,121,4,155141.1933702177,1,0.131258833,47,1,155143.55088111933,1,0.01970325,75,1,155143.55470415507
STCQP2,1,75.34710612500001,211,0,22327.302175663743,1,0.227796458,40,1,22327.31294054062,1,0.036666916,75,1,22327.313272417334
TAME,1,7.6208e-05,5,0,2.5000391955495823e-11,1,1.275e-05,4,1,2.6937728588081415e-24,1,6.375e-06,50,1,2.4651903288156624e-32
UBH1,0,180.105957875,30100,4,2.5576139749037075,1,0.541993041,200,1,1.6168367627172242,1,18.331478375,37575,1,1.1160009612366915
VALUES,1,0.127827834,745,0,-1.311327471795257,1,0.002860458,38,1,-1.3966207845262746,1,0.009294875,975,1,-1.3966225798117733
YAO,0,180.002625208,518208,4,68.81286209135334,1,2.2179545,5734,1,-167.1496076128745,0,179.999130125,2736435,8,-253.6090513371216
ZECEVIC2,1,5.9959e-05,7,0,-4.125001564084686,1,1.2208e-05,5,1,-4.125000000185003,1,1.1666e-05,100,1,-4.124999965783571
